0.145151 -0.213058 0.0431799 0.318716 0.0751963 -0.185027 0.0347602 -0.263108 0.049443 -0.182627 0.0297767 -0.361138 0.0432519 0.301258 0.0625786 -0.26741 0.0534156 -0.202475 0.0519393 -0.199467 0.120136 -0.16435 0.0594931 -0.396901 0.0743225 1.39018 15.5465
0.0604259 -0.458808 0.170984 -0.768038 0.194111 0.624091 0.0899197 0.301075 0.127517 0.0338471 0.0681211 0.257591 0.251909 -0.783855 0.230845 0.622385 0.128506 0.336273 0.174428 0.0465998 0.050923 0.00543269 0.275849 0.621657 0.0630024 -2.14284 13.0003
