21 0.06 0.06 92.1209 -12 -12
-8.52 0.72 3.05652e-06
-8.52 0.78 3.10492e-06
-8.52 0.84 3.11075e-06
-8.52 0.9 3.07376e-06
-8.52 0.96 2.99543e-06
-8.52 1.02 2.879e-06
-8.52 1.08 2.72903e-06
-8.52 1.14 2.55133e-06
-8.52 1.2 2.35241e-06
-8.52 1.26 2.1392e-06
-8.52 1.32 1.91858e-06
-8.52 1.38 1.69705e-06
-8.52 1.44 1.48048e-06
-8.52 1.5 1.27376e-06
-8.52 1.56 1.08087e-06
-8.52 1.62 9.04577e-07
-8.52 1.68 7.46626e-07
-8.46 0.42 1.12601e-05
-8.46 0.48 1.28868e-05
-8.46 0.54 1.35133e-05
-8.46 0.6 1.39802e-05
-8.46 0.66 1.4269e-05
-8.46 0.72 1.43684e-05
-8.46 0.78 1.42748e-05
-8.46 0.84 1.3992e-05
-8.46 0.9 1.35315e-05
-8.46 0.96 1.29111e-05
-8.46 1.02 1.2155e-05
-8.46 1.08 9.47768e-06
-8.46 1.14 8.65318e-06
-8.46 1.2 7.79477e-06
-8.46 1.26 6.92764e-06
-8.46 1.32 6.0748e-06
-8.46 1.38 5.2559e-06
-8.46 1.44 4.48672e-06
-8.46 1.5 2.1737e-06
-8.46 1.56 1.84453e-06
-8.46 1.62 1.54367e-06
-8.46 1.68 1.27413e-06
-8.46 1.74 1.0372e-06
-8.4 0.24 1.49715e-05
-8.4 0.3 1.76209e-05
-8.4 0.36 1.92466e-05
-8.4 0.42 2.07395e-05
-8.4 0.48 2.20471e-05
-8.4 0.54 2.31223e-05
-8.4 0.6 2.39243e-05
-8.4 0.66 2.44219e-05
-8.4 0.72 2.45956e-05
-8.4 0.78 2.44385e-05
-8.4 0.84 2.39577e-05
-8.4 0.9 2.31721e-05
-8.4 0.96 2.21129e-05
-8.4 1.02 2.08207e-05
-8.4 1.08 1.93424e-05
-8.4 1.14 1.77297e-05
-8.4 1.2 1.60352e-05
-8.4 1.26 1.43098e-05
-8.4 1.32 1.02779e-05
-8.4 1.38 8.89157e-06
-8.4 1.44 7.58958e-06
-8.4 1.5 6.39189e-06
-8.4 1.56 5.31157e-06
-8.4 1.62 4.35505e-06
-8.4 1.68 3.52332e-06
-8.4 1.74 1.74567e-06
-8.4 1.8 1.40152e-06
-8.4 1.86 1.10976e-06
-8.34 0.06 1.73333e-05
-8.34 0.12 1.99307e-05
-8.34 0.18 2.39248e-05
-8.34 0.24 2.6855e-05
-8.34 0.3 2.97381e-05
-8.34 0.36 3.24865e-05
-8.34 0.42 3.50111e-05
-8.34 0.48 3.72244e-05
-8.34 0.54 3.90453e-05
-8.34 0.6 4.04052e-05
-8.34 0.66 4.12513e-05
-8.34 0.72 4.15504e-05
-8.34 0.78 4.12913e-05
-8.34 0.84 4.04845e-05
-8.34 0.9 3.91628e-05
-8.34 0.96 3.73778e-05
-8.34 1.02 3.51982e-05
-8.34 1.08 3.27038e-05
-8.34 1.14 2.99812e-05
-8.34 1.2 2.71195e-05
-8.34 1.26 2.4205e-05
-8.34 1.32 2.13165e-05
-8.34 1.38 1.85234e-05
-8.34 1.44 1.58831e-05
-8.34 1.5 1.06628e-05
