0 0.183259 -0.171142 0.053743 0.305394 0.155802 -0.190446 0.0557366 -0.214919 13.8141
0 0.176118 -0.075584 0.108172 1.04424 0.0387559 -0.238362 0.105602 0.417823 13.4352
0 0.137771 -0.296374 0.0996527 0.410715 0.0843892 -0.283704 0.112284 -0.232876 13.7913
0 0.135833 -0.179985 0.0821064 0.857794 0.0495506 -0.555852 0.0574037 0.29335 13.5724
39497.8 0.132351 -0.231698 0.122293 0.382492 0.0860118 -0.168596 0.0589571 -0.213029 13.7135
25064.2 0.13692 -0.102422 0.079041 0.864919 0.0402281 -0.42439 0.0832887 0.404724 13.2531
